step,tag,value
14,train_metrics_per_electron/mae_energy_per_electron,2.86102294921875e-05
15,train_metrics_per_electron/mae_energy_per_electron,2.9246011763461865e-05
16,train_metrics_per_electron/mae_energy_per_electron,2.9246011763461865e-05
17,train_metrics_per_electron/mae_energy_per_electron,2.9881795853725635e-05
18,train_metrics_per_electron/mae_energy_per_electron,3.0517578125e-05
19,train_metrics_per_electron/mae_energy_per_electron,3.0517578125e-05
20,train_metrics_per_electron/mae_energy_per_electron,3.115336221526377e-05
21,train_metrics_per_electron/mae_energy_per_electron,3.115336221526377e-05
22,train_metrics_per_electron/mae_energy_per_electron,3.178914266754873e-05
23,train_metrics_per_electron/mae_energy_per_electron,3.178914266754873e-05
24,train_metrics_per_electron/mae_energy_per_electron,3.24249267578125e-05
25,train_metrics_per_electron/mae_energy_per_electron,3.24249267578125e-05
26,train_metrics_per_electron/mae_energy_per_electron,3.306071084807627e-05
27,train_metrics_per_electron/mae_energy_per_electron,3.306071084807627e-05
28,train_metrics_per_electron/mae_energy_per_electron,3.369649130036123e-05
29,train_metrics_per_electron/mae_energy_per_electron,3.369649130036123e-05
30,train_metrics_per_electron/mae_energy_per_electron,3.4332275390625e-05
31,train_metrics_per_electron/mae_energy_per_electron,3.4332275390625e-05
32,train_metrics_per_electron/mae_energy_per_electron,3.496805948088877e-05
33,train_metrics_per_electron/mae_energy_per_electron,3.496805948088877e-05
34,train_metrics_per_electron/mae_energy_per_electron,3.560383993317373e-05
35,train_metrics_per_electron/mae_energy_per_electron,3.560383993317373e-05
36,train_metrics_per_electron/mae_energy_per_electron,3.62396240234375e-05
37,train_metrics_per_electron/mae_energy_per_electron,3.62396240234375e-05
38,train_metrics_per_electron/mae_energy_per_electron,3.62396240234375e-05
39,train_metrics_per_electron/mae_energy_per_electron,3.687540811370127e-05
40,train_metrics_per_electron/mae_energy_per_electron,3.687540811370127e-05
41,train_metrics_per_electron/mae_energy_per_electron,3.687540811370127e-05
42,train_metrics_per_electron/mae_energy_per_electron,3.751118856598623e-05
43,train_metrics_per_electron/mae_energy_per_electron,3.751118856598623e-05
44,train_metrics_per_electron/mae_energy_per_electron,3.751118856598623e-05
45,train_metrics_per_electron/mae_energy_per_electron,3.751118856598623e-05
46,train_metrics_per_electron/mae_energy_per_electron,3.751118856598623e-05
47,train_metrics_per_electron/mae_energy_per_electron,3.751118856598623e-05
48,train_metrics_per_electron/mae_energy_per_electron,3.751118856598623e-05
49,train_metrics_per_electron/mae_energy_per_electron,3.751118856598623e-05
50,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
51,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
52,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
53,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
54,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
55,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
56,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
57,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
58,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
59,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
60,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
61,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
62,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
63,train_metrics_per_electron/mae_energy_per_electron,3.814697265625e-05
64,train_metrics_per_electron/mae_energy_per_electron,3.878275674651377e-05
65,train_metrics_per_electron/mae_energy_per_electron,3.878275674651377e-05
66,train_metrics_per_electron/mae_energy_per_electron,3.878275674651377e-05
67,train_metrics_per_electron/mae_energy_per_electron,3.878275674651377e-05
68,train_metrics_per_electron/mae_energy_per_electron,3.878275674651377e-05
69,train_metrics_per_electron/mae_energy_per_electron,3.878275674651377e-05
70,train_metrics_per_electron/mae_energy_per_electron,3.878275674651377e-05
71,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
72,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
73,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
74,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
75,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
76,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
77,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
78,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
79,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
80,train_metrics_per_electron/mae_energy_per_electron,3.941853719879873e-05
81,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
82,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
83,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
84,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
85,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
86,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
87,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
88,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
89,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
90,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
91,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
92,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
93,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
94,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
95,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
96,train_metrics_per_electron/mae_energy_per_electron,4.00543212890625e-05
97,train_metrics_per_electron/mae_energy_per_electron,4.069010537932627e-05
98,train_metrics_per_electron/mae_energy_per_electron,4.069010537932627e-05
99,train_metrics_per_electron/mae_energy_per_electron,4.069010537932627e-05
100,train_metrics_per_electron/mae_energy_per_electron,4.069010537932627e-05
101,train_metrics_per_electron/mae_energy_per_electron,4.069010537932627e-05
102,train_metrics_per_electron/mae_energy_per_electron,4.069010537932627e-05
103,train_metrics_per_electron/mae_energy_per_electron,4.069010537932627e-05
104,train_metrics_per_electron/mae_energy_per_electron,4.069010537932627e-05
105,train_metrics_per_electron/mae_energy_per_electron,4.132588583161123e-05
106,train_metrics_per_electron/mae_energy_per_electron,4.132588583161123e-05
107,train_metrics_per_electron/mae_energy_per_electron,4.132588583161123e-05
108,train_metrics_per_electron/mae_energy_per_electron,4.132588583161123e-05
109,train_metrics_per_electron/mae_energy_per_electron,4.132588583161123e-05
110,train_metrics_per_electron/mae_energy_per_electron,4.1961669921875e-05
111,train_metrics_per_electron/mae_energy_per_electron,4.1961669921875e-05
112,train_metrics_per_electron/mae_energy_per_electron,4.1961669921875e-05
113,train_metrics_per_electron/mae_energy_per_electron,4.1961669921875e-05
114,train_metrics_per_electron/mae_energy_per_electron,4.1961669921875e-05
115,train_metrics_per_electron/mae_energy_per_electron,4.1961669921875e-05
116,train_metrics_per_electron/mae_energy_per_electron,4.1961669921875e-05
117,train_metrics_per_electron/mae_energy_per_electron,4.259745401213877e-05
118,train_metrics_per_electron/mae_energy_per_electron,4.259745401213877e-05
119,train_metrics_per_electron/mae_energy_per_electron,4.259745401213877e-05
120,train_metrics_per_electron/mae_energy_per_electron,4.259745401213877e-05
121,train_metrics_per_electron/mae_energy_per_electron,4.259745401213877e-05
122,train_metrics_per_electron/mae_energy_per_electron,4.259745401213877e-05
123,train_metrics_per_electron/mae_energy_per_electron,4.259745401213877e-05
124,train_metrics_per_electron/mae_energy_per_electron,4.259745401213877e-05
125,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
126,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
127,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
128,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
129,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
130,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
131,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
132,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
133,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
134,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
135,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
136,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
137,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
138,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
139,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
140,train_metrics_per_electron/mae_energy_per_electron,4.323323446442373e-05
0,train_metrics_per_electron/mae_gradient_per_electron,0.026280736550688744
1,train_metrics_per_electron/mae_gradient_per_electron,0.026027241721749306
2,train_metrics_per_electron/mae_gradient_per_electron,0.025791091844439507
3,train_metrics_per_electron/mae_gradient_per_electron,0.025575770065188408
4,train_metrics_per_electron/mae_gradient_per_electron,0.02537880279123783
5,train_metrics_per_electron/mae_gradient_per_electron,0.025200000032782555
6,train_metrics_per_electron/mae_gradient_per_electron,0.02503410540521145
7,train_metrics_per_electron/mae_gradient_per_electron,0.02489185892045498
8,train_metrics_per_electron/mae_gradient_per_electron,0.02476251870393753
9,train_metrics_per_electron/mae_gradient_per_electron,0.02464781515300274
10,train_metrics_per_electron/mae_gradient_per_electron,0.024547135457396507
11,train_metrics_per_electron/mae_gradient_per_electron,0.024461159482598305
12,train_metrics_per_electron/mae_gradient_per_electron,0.024387331679463387
13,train_metrics_per_electron/mae_gradient_per_electron,0.02432110719382763
14,train_metrics_per_electron/mae_gradient_per_electron,0.02425672672688961
15,train_metrics_per_electron/mae_gradient_per_electron,0.02419360913336277
16,train_metrics_per_electron/mae_gradient_per_electron,0.02412896603345871
17,train_metrics_per_electron/mae_gradient_per_electron,0.024064233526587486
18,train_metrics_per_electron/mae_gradient_per_electron,0.02400224842131138
19,train_metrics_per_electron/mae_gradient_per_electron,0.023937465623021126
20,train_metrics_per_electron/mae_gradient_per_electron,0.023871416226029396
21,train_metrics_per_electron/mae_gradient_per_electron,0.023815765976905823
22,train_metrics_per_electron/mae_gradient_per_electron,0.023767543956637383
23,train_metrics_per_electron/mae_gradient_per_electron,0.023722320795059204
24,train_metrics_per_electron/mae_gradient_per_electron,0.02368246763944626
25,train_metrics_per_electron/mae_gradient_per_electron,0.023653544485569
26,train_metrics_per_electron/mae_gradient_per_electron,0.02362721972167492
27,train_metrics_per_electron/mae_gradient_per_electron,0.023599542677402496
28,train_metrics_per_electron/mae_gradient_per_electron,0.0235734973102808
29,train_metrics_per_electron/mae_gradient_per_electron,0.023546675220131874
30,train_metrics_per_electron/mae_gradient_per_electron,0.023519782349467278
31,train_metrics_per_electron/mae_gradient_per_electron,0.023489773273468018
32,train_metrics_per_electron/mae_gradient_per_electron,0.023457063362002373
33,train_metrics_per_electron/mae_gradient_per_electron,0.02342183329164982
34,train_metrics_per_electron/mae_gradient_per_electron,0.023384178057312965
35,train_metrics_per_electron/mae_gradient_per_electron,0.02334517054259777
36,train_metrics_per_electron/mae_gradient_per_electron,0.023309826850891113
37,train_metrics_per_electron/mae_gradient_per_electron,0.0232737734913826
38,train_metrics_per_electron/mae_gradient_per_electron,0.0232371985912323
39,train_metrics_per_electron/mae_gradient_per_electron,0.023199006915092468
40,train_metrics_per_electron/mae_gradient_per_electron,0.02316528558731079
41,train_metrics_per_electron/mae_gradient_per_electron,0.023130791261792183
42,train_metrics_per_electron/mae_gradient_per_electron,0.023094525560736656
43,train_metrics_per_electron/mae_gradient_per_electron,0.023053564131259918
44,train_metrics_per_electron/mae_gradient_per_electron,0.023007869720458984
45,train_metrics_per_electron/mae_gradient_per_electron,0.022956885397434235
46,train_metrics_per_electron/mae_gradient_per_electron,0.022900044918060303
47,train_metrics_per_electron/mae_gradient_per_electron,0.022837845608592033
48,train_metrics_per_electron/mae_gradient_per_electron,0.02277146279811859
49,train_metrics_per_electron/mae_gradient_per_electron,0.02270064689218998
50,train_metrics_per_electron/mae_gradient_per_electron,0.022626010701060295
51,train_metrics_per_electron/mae_gradient_per_electron,0.022549010813236237
52,train_metrics_per_electron/mae_gradient_per_electron,0.022473832592368126
53,train_metrics_per_electron/mae_gradient_per_electron,0.02240724302828312
54,train_metrics_per_electron/mae_gradient_per_electron,0.022344941273331642
55,train_metrics_per_electron/mae_gradient_per_electron,0.022287642583251
56,train_metrics_per_electron/mae_gradient_per_electron,0.022231249138712883
57,train_metrics_per_electron/mae_gradient_per_electron,0.022173358127474785
58,train_metrics_per_electron/mae_gradient_per_electron,0.022116495296359062
59,train_metrics_per_electron/mae_gradient_per_electron,0.022060083225369453
60,train_metrics_per_electron/mae_gradient_per_electron,0.02200443111360073
61,train_metrics_per_electron/mae_gradient_per_electron,0.02195088565349579
62,train_metrics_per_electron/mae_gradient_per_electron,0.021898344159126282
